samples,MAG,relative_abun,treatment,day,sample,fraction,MAG_taxa_combined,density,qpcr_ratio,rel_abun_qpcr_norm
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_113,3.1783275804819776e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAGOFO01 (NCBI: P_Myxococcota),1.70782552,0.186560093,5.682812692506535e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_114,7.2891810595183465e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_4572-78 (NCBI: P_Chloroflexi),1.70782552,0.186560093,1.3032970829497534e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_12,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_Casp-actino5 sp017859785 (NCBI: F_Ilumatobacteraceae),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_13,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JAFGLY01 (NCBI: C_Deltaproteobacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_14,2.3554273415945596e-07,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAIPFM01 (NCBI: C_Phycisphaerae),1.70782552,0.186560093,4.211476650578809e-08
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_15,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAHISY01 (NCBI: D_Bacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_16,0.00012401177184512497,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAJFUI01 (NCBI: F_Planctomycetaceae),1.70782552,0.186560093,2.21731603560773e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_17,2.835031617852702e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_M30B53 (NCBI: O_Pirellulales),1.70782552,0.186560093,5.069003510062209e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_18,0.0001295069387351426,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Pontiella (NCBI: O_Kiritimatiellales),1.70782552,0.186560093,2.3155689795201327e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_19,2.5912053397780343e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_B137-G9 (NCBI: P_Candidatus Cloacimonetes),1.70782552,0.186560093,4.633044964971263e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_2,4.079528997900335e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_Victivallaceae (NCBI: O_Victivallales),1.70782552,0.186560093,7.294150329589649e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_20,0.00028950097773830215,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_GCF-002020875 (NCBI: C_Gammaproteobacteria),1.70782552,0.186560093,5.176243760672372e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_21,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_CAITUV01 (NCBI: O_Myxococcales),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_22,0.010734913411323667,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JADHUC01 (NCBI: F_Pirellulaceae),1.70782552,0.186560093,0.0019193900138379607
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_24,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JABMPJ01 (NCBI: D_Bacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_25,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JAAYKL01 (NCBI: C_Deltaproteobacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_26,0.00016291833319186406,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_QWPN01 (NCBI: G_Candidatus Kuenenia),1.70782552,0.186560093,2.912960820622321e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_28,4.546879510267813e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_UBA8416 (NCBI: P_Lentisphaerae),1.70782552,0.186560093,8.129767601969291e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_3,0.0014899396920550342,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,C_UBA1439 (NCBI: D_Bacteria),1.70782552,0.186560093,0.0002663994814466431
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_30,0.0013554230603576706,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_Synechococcus_C sp004332415 (NCBI: G_Synechococcus),1.70782552,0.186560093,0.00024234806438512414
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_31,1.5660712497781416e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JABICL01 (NCBI: C_Candidatus Peribacteria),1.70782552,0.186560093,2.8001171528893194e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_32,2.4555631131656485e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_LZORAL124-64-63 (NCBI: P_Candidatus Krumholzibacteriota),1.70782552,0.186560093,4.3905182437590264e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_33,3.2701030174355787e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_GWB1-54-5 (NCBI: P_Candidatus Peregrinibacteria),1.70782552,0.186560093,5.846906104772481e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_34,0.0004976129756907112,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAFGQA01 (NCBI: C_Phycisphaerae),1.70782552,0.186560093,8.897262043021667e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_35,5.671824805182425e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Desulforhopalus,1.70782552,0.186560093,1.014115668583044e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_36,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_M50B91 (NCBI: P_Candidatus Gracilibacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_37,0.0002167654050124569,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Desulfacyla (NCBI: C_Deltaproteobacteria),1.70782552,0.186560093,3.875740192627683e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_38,0.00021476034357837393,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_Marivita sp017643905 (NCBI: G_Marivita),1.70782552,0.186560093,3.839889927737322e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_39,5.678847936661014e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_UA16 (NCBI: O_Flavobacteriales),1.70782552,0.186560093,1.01537139631082e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_4,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Roseibacillus_B (NCBI: F_Akkermansiaceae),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_40,2.2005665260248233e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Sabulitectum (NCBI: G_Candidatus Sabulitectum),1.70782552,0.186560093,3.934587316170379e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_41,9.540472414927762e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAGRPD01 (NCBI: O_Verrucomicrobiales),1.70782552,0.186560093,1.7058253549760992e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_42,1.4753504116945476e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_J111 (NCBI: P_Chloroflexi),1.70782552,0.186560093,2.6379093511189005e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_43,5.368330087578249e-07,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JAFGTH01 (NCBI: P_Lentisphaerae),1.70782552,0.186560093,9.598511665883139e-08
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_44,3.0538112358839326e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAFGTN01 (NCBI: O_Pirellulales),1.70782552,0.186560093,5.460178918740842e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_45,0.00014339855651270106,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_Pontimonas sp017852615 (NCBI: F_Microbacteriaceae),1.70782552,0.186560093,2.5639494872769424e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_46,1.3523654797155492e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Mxb001 (NCBI: O_Candidatus Nanopelagicales),1.70782552,0.186560093,2.4180137252780543e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_48,8.096307439283098e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_Desulfobacterales,1.70782552,0.186560093,1.4476103395049014e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_49,0.0002152880972640609,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Aquiluna,1.70782552,0.186560093,3.849326102164264e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_5,1.8678276129766377e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_CAITUV01 (NCBI: O_Myxococcales),1.70782552,0.186560093,3.3396540154077453e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_50,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_SZUA-421 (NCBI: D_Bacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_51,0.00021257591454086202,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_SM23-33 (NCBI: F_Planctomycetaceae),1.70782552,0.186560093,3.8008325909905216e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_52,8.537242405809916e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_TMED14 (NCBI: F_Cryomorphaceae),1.70782552,0.186560093,1.526448997915579e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_56,2.158826723363001e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Synechococcus_C (NCBI: G_Synechococcus),1.70782552,0.186560093,3.859957035199356e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_57,0.030249697316315785,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_Alkalispirochaetaceae (NCBI: F_Spirochaetaceae),1.70782552,0.186560093,0.005408610645085612
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_58,7.281042907825653e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_RFXV01 (NCBI: C_Flavobacteriia),1.70782552,0.186560093,1.3018419909064792e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_59,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_1-14-0-20-35-14 (NCBI: P_Candidatus Liptonbacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_6,6.60843706907441e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_S36-B12 (NCBI: O_Candidatus Nanopelagicales),1.70782552,0.186560093,1.1815808503940236e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_60,2.2346029821877612e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_LZORAL124-64-63 (NCBI: P_Candidatus Krumholzibacteriota),1.70782552,0.186560093,3.995444103330547e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_61,0.00042347856728114017,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_S5133MH16 (NCBI: C_Deltaproteobacteria),1.70782552,0.186560093,7.571747455889379e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_63,1.1179175760632327e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_Thermoguttaceae (NCBI: F_Planctomycetaceae),1.70782552,0.186560093,1.998823604414272e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_65,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JABGQJ01 (NCBI: O_Victivallales),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_68,3.557860532364169e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_UBA1407 (NCBI: P_Lentisphaerae),1.70782552,0.186560093,6.361413189643937e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_69,1.8814584015964258e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_UBA8349 (NCBI: P_Candidatus Sumerlaeota),1.70782552,0.186560093,3.3640257066874902e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_7,5.723560041998164e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_CAIRTM01 (NCBI: C_Deltaproteobacteria),1.70782552,0.186560093,1.0233658686641108e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_70,2.3141264126117537e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAFGNH01 (NCBI: O_Anaerolineales),1.70782552,0.186560093,4.137631070633834e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_71,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAJRTN01 (NCBI: P_Candidatus Hydrogenedentes),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_73,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_SpSt-1165 (NCBI: C_Anaerolineae),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_74,0.00010157780806579439,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_JAIPIO01 sp021734595 (NCBI: O_Kiritimatiellales),1.70782552,0.186560093,1.8161993763580287e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_75,9.254512580976621e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_UBA8416 (NCBI: C_Kiritimatiellae),1.70782552,0.186560093,1.6546960697537693e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_76,5.792642034175998e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_UBA8416 (NCBI: D_Bacteria),1.70782552,0.186560093,1.035717648398291e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_77,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JAAYKL01 (NCBI: P_Proteobacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_78,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_UBA4473 (NCBI: P_Candidatus Gracilibacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_79,0.00039695128030681627,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Synechococcus_C (NCBI: G_Synechococcus),1.70782552,0.186560093,7.097442654706517e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_80,0.0012235155107803164,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JAIOPI01 (NCBI: P_Lentisphaerae),1.70782552,0.186560093,0.0002187631481675847
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_83,0.0001451877664777887,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Prosthecochloris,1.70782552,0.186560093,2.5959403530442066e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_84,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Desulfocicer,1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_85,1.8513706345564566e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Desulfobacula (NCBI: F_Desulfobacteraceae),1.70782552,0.186560093,3.310229129684566e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_86,5.530623290970451e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_RZZM01 (NCBI: C_Spartobacteria),1.70782552,0.186560093,9.888690023145133e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_87,0.0003637922495706423,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_SPBW01 (NCBI: P_Candidatus Bipolaricaulota),1.70782552,0.186560093,6.504563047532204e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_88,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAHOYW01 (NCBI: O_Victivallales),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_89,0.0001478126035095705,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_UBA6053 (NCBI: C_Kiritimatiellae),1.70782552,0.186560093,2.6428721334295025e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_9,6.191498629842422e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_SM23-33 (NCBI: F_Planctomycetaceae),1.70782552,0.186560093,1.1070327431123284e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_91,8.065020310963779e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_AB16 (NCBI: P_Candidatus Marinimicrobia),1.70782552,0.186560093,1.4420162374048858e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_92,2.186432571002947e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Tichowtungia (NCBI: O_Kiritimatiellales),1.70782552,0.186560093,3.9093159692246196e-07
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_93,9.205588930023866e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_HyVt-337 (NCBI: C_Phycisphaerae),1.70782552,0.186560093,1.645948577950048e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_95,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_LZORAL124-64-63 (NCBI: D_Bacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_97,2.5596617752132045e-05,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_JABSQK01 (NCBI: C_Lentisphaeria),1.70782552,0.186560093,4.576645438951125e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_98,0.0007223871830412662,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Tichowtungia (NCBI: P_Verrucomicrobia),1.70782552,0.186560093,0.00012916198688583312
DAY7_DO_0_12C_CELL_ENRICHED_7,day0-DO-0-env-cell-control_bin_99,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_M55B157 (NCBI: C_Actinomycetia),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_13,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_GW2011-AR1 (NCBI: D_Archaea),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_14,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_UBA6244 (NCBI: O_Bacteroidales),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_15,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_GWF2-38-69 (NCBI: C_Lentisphaeria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_16,0.01629582127372628,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Luteolibacter (NCBI: F_Akkermansiaceae),1.70782552,0.186560093,0.002913673862248851
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_18,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_UBA5603 (NCBI: P_Tenericutes),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_19,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_BM507 (NCBI: P_Candidatus Falkowbacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_2,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JAIOSF01 (NCBI: F_Arcobacteraceae),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_20,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_SM23-39 (NCBI: O_Candidatus Anoxychlamydiales),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_22,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_JABIBU01 (NCBI: P_Candidatus Magasanikbacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_23,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_JABMRG01 (NCBI: P_Candidatus Omnitrophica),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_24,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_UBA5603 (NCBI: P_Tenericutes),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_26,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_UBA2196 (NCBI: P_Candidatus Kuenenbacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_27,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_JAIPGT01 sp021735565 (NCBI: D_Bacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_28,0.00022246451167879625,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_NaphS2 (NCBI: C_Deltaproteobacteria),1.70782552,0.186560093,3.977639555985661e-05
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_29,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_B18-G4 (NCBI: O_Bacteroidales),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_3,0.004604426494258661,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_M55B182 sp021736525 (NCBI: C_Spirochaetia),1.70782552,0.186560093,0.0008232660939033392
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_31,0.0007516826029874733,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Thiomicrorhabdus,1.70782552,0.186560093,0.00013439997384869263
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_32,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Inordinaticella (NCBI: G_Haloplasma),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_33,9.249866868500953e-06,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,O_UBA8416 (NCBI: D_Bacteria),1.70782552,0.186560093,1.6538654217744803e-06
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_34,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,F_XYC2-FULL-47-12 (NCBI: P_Candidatus Falkowbacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_35,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,G_Sulfurovum (NCBI: C_Epsilonproteobacteria),1.70782552,0.186560093,0.0
DAY7_DO_0_12C_CELL_ENRICHED_7,day7-DO-0-12C-cell-enriched_bin_39,0.0,12C,DAY7,DAY7_DO_0_12C_CELL_ENRICHED,7,S_JAIPBB01 sp021739805 (NCBI: F_Saprospiraceae),1.70782552,0.186560093,0.0
